id,label
162085,cat
8200,bird
128616,bird
250843,frog
235008,automobile
105237,bird
280580,cat
270478,ship
249069,frog
66439,automobile
163237,bird
168255,frog
246560,ship
195742,dog
262840,bird
184165,ship
51332,ship
154230,deer
291002,dog
53473,cat
98388,bird
178576,deer
225690,truck
2766,deer
59385,automobile
262507,bird
283961,cat
172438,automobile
42009,cat
260167,frog
191457,dog
214164,cat
276416,frog
19343,bird
227626,dog
134233,frog
159457,frog
284320,automobile
44988,horse
275275,automobile
224655,cat
203552,bird
232622,bird
72290,dog
5629,ship
243889,cat
48492,airplane
251085,bird
286599,truck
197606,ship
62779,airplane
12057,dog
84281,cat
64674,deer
70231,cat
235966,frog
51156,ship
6675,bird
82481,frog
131669,frog
23505,airplane
226339,frog
158959,cat
146653,horse
140862,cat
181503,frog
32417,airplane
297733,bird
170830,horse
273716,cat
285403,deer
283785,bird
264844,deer
83799,deer
47811,ship
147187,cat
53718,horse
6171,deer
245355,dog
246833,ship
90894,cat
158644,bird
199655,bird
192996,airplane
297786,dog
274216,cat
261150,frog
289875,deer
199913,deer
264688,cat
117603,airplane
95237,ship
140731,ship
65492,bird
191842,automobile
182033,bird
154778,ship
288379,bird
277465,cat
46286,horse
14888,ship
10840,bird
120545,frog
53874,bird
135968,bird
275686,bird
30191,ship
70016,dog
225033,cat
142985,cat
142910,truck
165213,cat
204010,frog
157123,dog
87283,horse
238157,cat
21460,dog
63380,dog
40023,frog
255300,frog
104695,airplane
140387,deer
290922,horse
94757,bird
5922,frog
186992,frog
24340,frog
127529,airplane
113363,ship
223045,deer
217335,frog
269182,cat
217276,frog
256886,automobile
102428,deer
233740,ship
241913,bird
29653,truck
174032,deer
33868,automobile
93251,deer
250582,truck
253345,cat
105390,frog
105029,dog
50078,ship
242743,frog
117406,deer
137518,dog
65954,frog
4283,ship
67319,cat
285366,dog
73885,cat
110868,deer
22725,ship
285681,dog
192801,bird
35865,dog
269912,ship
22470,airplane
39392,frog
9801,cat
244615,cat
285331,airplane
105655,ship
244692,frog
181466,bird
41665,ship
184413,truck
13288,automobile
141156,frog
28496,frog
214625,airplane
222375,dog
136084,airplane
274568,ship
120624,cat
168248,automobile
71066,ship
84934,horse
71612,horse
39546,frog
284404,airplane
244867,airplane
181822,frog
199148,frog
57052,frog
247021,ship
246355,bird
60864,frog
82693,dog
200986,cat
179064,automobile
258508,frog
158870,deer
109386,automobile
203816,ship
267760,airplane
186464,cat
55544,ship
273941,bird
65787,frog
6060,dog
75164,ship
116475,dog
71131,cat
62552,truck
201703,ship
216281,frog
172690,frog
74511,horse
251701,deer
267146,deer
238249,horse
221457,frog
16196,airplane
37002,deer
125797,ship
271649,deer
99946,automobile
263054,bird
276040,cat
1217,cat
12492,frog
13132,cat
185810,cat
134220,horse
66846,horse
238502,frog
230711,frog
216825,bird
102899,airplane
183171,truck
44290,truck
235785,cat
278485,bird
148067,frog
217733,ship
28819,deer
195558,dog
113437,frog
108420,frog
183995,ship
149506,frog
49980,ship
190410,dog
146319,bird
77314,automobile
96691,ship
54595,bird
111271,dog
219194,deer
257695,bird
164962,automobile
134933,dog
226192,bird
9882,frog
155563,frog
170019,deer
291088,frog
178420,frog
95366,dog
109390,dog
193348,deer
280067,cat
196796,truck
45131,automobile
253083,dog
30391,frog
280028,deer
5892,cat
122595,ship
227359,deer
102678,cat
111710,cat
2442,frog
920,cat
187909,bird
165864,frog
182543,frog
285253,horse
177086,cat
32910,deer
204475,frog
133289,ship
164315,deer
52289,cat
164155,deer
124488,airplane
235491,cat
74391,cat
53781,deer
39080,ship
16979,cat
27056,airplane
125245,bird
71800,airplane
69359,airplane
16588,ship
135074,airplane
161116,frog
46556,bird
296019,airplane
29073,truck
211495,cat
43440,ship
149467,frog
91278,frog
101424,airplane
244369,cat
57706,automobile
202848,cat
259800,frog
41967,deer
130977,dog
228113,ship
10107,truck
299161,truck
102706,dog
296878,dog
136929,ship
161456,airplane
93363,dog
218380,dog
140810,cat
78322,airplane
90081,bird
232646,bird
70521,frog
216155,truck
69292,ship
21433,truck
192642,airplane
207131,dog
175633,deer
236190,airplane
73435,dog
117223,truck
202976,ship
288319,bird
32856,frog
66265,deer
240252,deer
251430,ship
170330,dog
22122,frog
38467,frog
270844,frog
187358,cat
110612,horse
12955,truck
216842,automobile
110753,airplane
276928,horse
199878,bird
118253,deer
125069,deer
108850,dog
191678,deer
135373,airplane
98943,automobile
87362,airplane
112078,dog
26325,deer
6190,deer
193569,ship
118720,cat
16466,dog
39132,frog
62863,ship
292729,frog
225408,cat
246700,ship
160806,cat
185495,ship
24512,frog
251231,frog
144288,horse
62554,cat
104044,cat
33122,dog
95577,airplane
136351,truck
14725,cat
92867,cat
121298,bird
37696,airplane
146151,automobile
94762,horse
254364,cat
211793,dog
87437,frog
21781,cat
178816,airplane
138009,frog
179953,ship
196621,cat
102264,dog
102209,truck
174294,truck
24370,airplane
12389,deer
232718,automobile
153793,cat
228781,frog
112169,deer
211788,frog
180399,truck
110096,bird
28532,airplane
223068,dog
197761,cat
19482,frog
164037,truck
185111,truck
140588,automobile
214955,deer
254401,deer
185571,airplane
226821,frog
197440,ship
11092,automobile
243335,deer
165940,cat
288994,frog
100718,frog
270144,cat
233053,horse
190702,frog
185240,horse
187855,ship
220357,cat
188334,cat
230742,cat
269,cat
156234,truck
78230,dog
226655,cat
111775,bird
50264,deer
233216,frog
3967,deer
286335,deer
265964,bird
170715,cat
84976,cat
261081,deer
62644,airplane
113365,truck
145367,frog
231137,deer
188771,deer
244624,truck
59256,cat
261748,cat
190289,frog
52791,ship
113671,automobile
182239,dog
38374,truck
149607,cat
99779,bird
80561,bird
48221,frog
92914,ship
35500,bird
140639,dog
114513,bird
114070,dog
211159,deer
115104,deer
23293,cat
221399,bird
211084,frog
25980,cat
237637,truck
48376,frog
80406,bird
297747,frog
27387,truck
69779,bird
254813,bird
216805,dog
186868,deer
16244,frog
67691,automobile
155726,cat
22999,cat
15603,bird
140484,airplane
259969,bird
126679,dog
64999,deer
43743,cat
264569,deer
251705,ship
25507,ship
88346,truck
115717,cat
18968,cat
28454,airplane
245482,dog
194240,ship
55556,bird
172622,ship
264478,cat
218720,cat
252653,automobile
185917,frog
196424,cat
261610,automobile
148208,frog
228208,dog
276798,cat
101258,airplane
34871,dog
51725,deer
247889,dog
124306,deer
64398,frog
68941,airplane
215950,ship
205735,dog
188392,automobile
243303,cat
188599,dog
178219,ship
80830,automobile
207749,cat
131698,cat
20776,horse
110295,dog
21608,frog
96316,ship
1635,truck
182023,truck
117114,cat
70381,cat
260193,frog
189792,automobile
77441,bird
168876,frog
251798,frog
275806,dog
95579,automobile
291491,frog
9728,horse
158131,ship
85993,truck
158913,cat
152810,frog
285823,cat
247867,frog
113292,frog
114246,frog
15833,automobile
239073,frog
217719,bird
59300,bird
299154,deer
42665,bird
98155,automobile
279658,frog
89900,ship
211739,dog
161849,bird
79674,cat
219950,ship
28022,truck
297836,frog
203753,truck
101586,cat
151078,frog
224789,frog
149478,bird
145947,deer
61406,frog
96382,bird
276547,frog
106086,deer
49208,cat
61111,deer
292898,deer
248363,cat
114662,bird
294995,ship
6341,ship
79576,frog
144043,cat
93276,cat
246051,ship
282891,bird
111090,frog
261391,cat
7800,deer
8584,cat
97041,frog
50663,bird
215703,deer
86133,frog
265651,frog
205818,dog
207743,airplane
187936,airplane
287430,airplane
201672,cat
87508,frog
265936,horse
44772,frog
109519,ship
18136,automobile
143730,cat
171800,truck
28064,frog
187457,cat
36653,ship
189597,bird
138105,frog
204559,frog
24126,truck
275234,horse
188375,bird
292223,dog
283508,frog
19754,truck
262908,dog
201204,truck
201011,truck
243736,frog
9415,bird
157916,bird
66419,horse
22397,bird
262310,bird
65774,ship
48727,airplane
280459,deer
76901,dog
121020,bird
250031,bird
273589,frog
130917,automobile
20604,dog
199681,bird
53448,truck
68311,deer
21604,frog
144900,frog
33722,ship
213046,bird
623,cat
50251,ship
223532,frog
229158,frog
115234,cat
247292,deer
80511,cat
280841,truck
117115,bird
113755,frog
5522,ship
246752,bird
229087,deer
63162,cat
40241,automobile
80732,cat
159166,truck
6848,frog
97468,deer
85499,horse
138194,dog
285402,deer
274654,frog
189998,ship
32755,cat
208423,frog
197654,cat
161878,cat
147311,ship
119325,automobile
134045,horse
6876,frog
184602,dog
18462,horse
230187,frog
262820,bird
298703,horse
272321,cat
159430,bird
84101,cat
270519,airplane
223586,dog
117424,ship
244959,frog
57607,bird
136951,frog
166214,truck
194488,bird
191748,airplane
11800,deer
199796,cat
270084,airplane
159402,cat
134525,airplane
6654,horse
280796,frog
94202,bird
165623,cat
47232,dog
25383,frog
218710,cat
190004,bird
237430,dog
125098,deer
273200,cat
228866,cat
286507,airplane
104306,deer
198999,airplane
91120,deer
9434,bird
57206,dog
80334,dog
278428,bird
95168,bird
139692,deer
215498,frog
102685,truck
38160,deer
140117,automobile
169423,cat
24410,dog
139775,cat
116080,cat
178695,cat
9616,bird
165732,automobile
223188,horse
271027,frog
291968,cat
17371,ship
168539,deer
298729,truck
160553,airplane
118096,dog
113073,ship
21968,airplane
66127,ship
113974,ship
295003,truck
224015,dog
73556,ship
81140,frog
180478,dog
141212,cat
67988,airplane
119185,cat
66306,bird
202156,cat
12521,ship
124227,frog
92384,bird
208752,deer
47331,cat
2324,frog
277765,frog
284121,bird
153741,frog
158409,cat
175883,ship
63669,cat
162510,bird
211300,deer
11339,deer
73045,ship
80073,frog
36178,cat
117478,deer
219911,bird
170967,truck
202629,cat
170861,dog
192677,deer
9250,frog
131401,bird
167859,ship
239549,frog
49203,cat
216656,deer
168493,deer
60376,bird
298785,automobile
259189,ship
206550,ship
93759,airplane
88627,cat
149637,airplane
136891,deer
7780,horse
192504,cat
176970,bird
60219,frog
176016,frog
163186,bird
212172,bird
121582,frog
120351,deer
67227,ship
270355,dog
47344,truck
189519,dog
216992,frog
66900,bird
189500,airplane
51103,automobile
60521,deer
23054,bird
112904,frog
203665,cat
90680,cat
241583,ship
267257,ship
23328,cat
172135,cat
93091,bird
193030,frog
49512,deer
12276,frog
218538,ship
284621,airplane
134535,bird
72358,ship
216077,bird
295329,deer
267664,deer
203538,dog
236112,horse
54980,cat
26852,automobile
15508,airplane
190172,deer
187738,deer
260786,truck
44675,deer
162585,bird
268347,horse
92454,horse
289243,deer
124606,horse
109909,horse
170097,deer
3351,deer
189321,dog
55055,airplane
42608,ship
255290,deer
227223,bird
291460,deer
201419,ship
40462,deer
233240,frog
84884,truck
253932,horse
1052,frog
73146,dog
106462,horse
245654,deer
223617,cat
207061,dog
191040,airplane
237336,cat
49764,frog
77757,truck
210872,cat
13464,bird
199395,bird
27444,horse
122258,horse
135011,deer
110692,bird
230533,truck
108331,automobile
250954,bird
32107,bird
298249,cat
52496,deer
128785,ship
289599,cat
265652,deer
282645,dog
200870,airplane
155977,cat
45621,cat
263674,cat
278388,ship
30397,cat
91318,automobile
74962,truck
232745,cat
61924,frog
11206,dog
31114,deer
143619,dog
90569,truck
65786,deer
77302,frog
137012,frog
196578,dog
74868,airplane
7605,automobile
57801,truck
283274,frog
292983,cat
212295,dog
133526,cat
3956,bird
106949,ship
149676,bird
189694,dog
117103,deer
214139,cat
164606,frog
288147,cat
185315,truck
207089,airplane
104209,automobile
13143,bird
48717,dog
200341,cat
275893,deer
142724,deer
151303,automobile
256922,ship
170249,deer
113197,airplane
191409,dog
289729,frog
132344,truck
288922,deer
267681,cat
289568,airplane
229808,dog
196772,frog
35637,bird
54106,frog
238471,frog
251895,ship
226245,bird
215171,deer
263068,automobile
283307,truck
31075,horse
786,bird
186741,ship
189349,frog
164362,frog
179951,deer
53851,frog
171866,truck
273566,ship
193684,frog
260462,frog
115795,deer
192983,deer
9252,deer
89999,truck
87204,automobile
113782,deer
23574,bird
109693,deer
114457,frog
290953,dog
44873,truck
70361,cat
134857,cat
82161,frog
181304,cat
176499,deer
32072,truck
27816,cat
190740,horse
89732,ship
71457,bird
284884,cat
189917,frog
48837,airplane
176731,cat
299307,cat
59152,dog
79278,cat
114274,bird
203260,cat
273613,dog
256143,frog
35426,cat
296253,truck
83588,frog
254895,bird
55772,dog
267506,cat
298033,cat
121795,truck
23333,bird
211439,bird
296588,truck
13318,cat
138640,dog
289239,airplane
105093,dog
87155,truck
61787,bird
155790,ship
38978,bird
26815,bird
165918,airplane
127636,automobile
290351,ship
134034,bird
275861,deer
203854,bird
256990,frog
195137,deer
128081,cat
51947,dog
200826,deer
62015,dog
256035,automobile
185015,cat
92149,bird
185717,bird
129693,frog
172667,frog
28450,cat
58215,airplane
14301,truck
137953,frog
287890,frog
298367,automobile
47905,frog
134865,cat
117852,frog
19828,dog
15379,cat
138859,bird
239593,truck
113762,deer
158965,frog
187511,cat
177747,frog
161944,horse
101191,cat
89787,frog
295373,airplane
179784,dog
72705,bird
185187,horse
58199,truck
270414,truck
279946,deer
14719,deer
279395,ship
201135,automobile
197706,frog
102424,deer
40815,ship
180270,truck
38655,dog
279761,cat
170963,dog
117037,deer
224003,dog
222680,bird
285514,airplane
95501,truck
8726,frog
38529,ship
215673,ship
97163,cat
103506,automobile
271432,ship
130227,ship
264600,bird
195124,automobile
184258,deer
244204,frog
49809,truck
57965,cat
92934,frog
85197,airplane
122632,dog
276365,cat
120163,dog
143075,ship
260044,dog
15915,airplane
83838,cat
283007,bird
253569,cat
56823,cat
62289,ship
262242,dog
242667,deer
174297,dog
72764,bird
206128,ship
168124,frog
209625,dog
121220,bird
47966,deer
184776,deer
37583,bird
255543,deer
236993,cat
90618,deer
141273,frog
113516,deer
201109,bird
82114,ship
224812,deer
64670,airplane
232219,frog
85333,deer
132226,frog
277027,cat
193544,cat
213073,horse
71361,truck
195463,dog
77453,deer
249734,airplane
31424,truck
276904,airplane
55085,ship
212527,deer
171927,deer
136593,automobile
192659,dog
78864,ship
275181,deer
36921,ship
187753,dog
51180,cat
58448,frog
188319,ship
229284,cat
247791,cat
59972,truck
27376,cat
176132,deer
65737,ship
192630,ship
232599,truck
241454,dog
133146,cat
104411,deer
186232,ship
124695,dog
5708,truck
130232,frog
232338,frog
36625,bird
79335,bird
54435,frog
197907,deer
92888,horse
200238,cat
68459,horse
181722,frog
265341,ship
173488,dog
176290,truck
287266,deer
266259,cat
209850,ship
283932,dog
97222,airplane
185027,cat
211123,deer
199291,airplane
32489,airplane
115544,automobile
55563,automobile
266271,ship
290552,cat
178846,cat
74995,cat
215720,frog
34822,automobile
112526,frog
198234,deer
202692,bird
250178,dog
22678,frog
81365,cat
14969,horse
81832,ship
266068,truck
227494,frog
16965,cat
274417,frog
149591,bird
146792,bird
243077,automobile
118718,ship
235309,bird
233577,deer
256956,frog
28273,frog
136623,frog
251139,truck
113412,frog
188904,horse
91340,dog
111065,bird
104604,airplane
286840,cat
184693,cat
251355,automobile
207324,ship
13003,truck
50350,cat
26290,deer
35044,airplane
105957,cat
118133,automobile
152746,bird
265855,bird
60537,frog
158951,horse
182445,frog
121255,deer
9363,frog
67630,truck
191156,dog
132314,airplane
207793,horse
234967,cat
123886,dog
79885,cat
216503,bird
120903,bird
3899,bird
259352,ship
113738,cat
41543,automobile
89590,cat
95572,dog
62275,frog
94111,deer
117218,deer
51173,frog
86720,bird
84853,bird
208834,frog
37597,deer
41301,cat
79343,bird
180189,airplane
215766,airplane
264279,horse
127792,automobile
61710,horse
234374,deer
228584,truck
297032,cat
33948,frog
223344,deer
37095,horse
123597,airplane
104517,deer
29412,bird
231301,airplane
254611,ship
103001,truck
78636,bird
95365,airplane
133759,dog
126777,deer
287589,ship
48089,cat
264001,horse
48614,deer
177642,airplane
25460,cat
215847,ship
180842,frog
118700,frog
122670,cat
11321,truck
176929,frog
54422,ship
19653,automobile
174099,deer
239732,frog
68264,cat
277255,bird
8070,cat
99755,dog
81844,deer
218999,deer
74979,deer
3112,airplane
110309,automobile
103192,airplane
24310,deer
23893,deer
123731,truck
244541,frog
109992,ship
149856,cat
272124,frog
248063,horse
53934,bird
248480,cat
266200,airplane
114321,ship
152927,frog
48683,bird
212781,bird
286103,cat
138092,deer
166952,deer
235295,cat
210539,ship
159561,ship
39031,deer
294415,frog
281412,airplane
121406,bird
184109,cat
103797,ship
179840,cat
181634,cat
73174,deer
60325,automobile
6664,deer
78762,truck
135103,cat
299948,deer
204909,cat
24737,cat
39130,airplane
255450,ship
155586,cat
147846,deer
274753,bird
131531,dog
225395,automobile
43790,ship
129353,bird
134026,airplane
2177,frog
263797,ship
183711,truck
38316,frog
261644,deer
154724,truck
174636,deer
211892,automobile
60071,truck
27238,cat
299759,bird
88559,dog
110497,deer
229138,frog
221767,truck
117685,airplane
156891,bird
13095,truck
260131,horse
228737,airplane
194832,ship
3594,ship
111112,deer
172108,automobile
198734,deer
8765,horse
92161,horse
217439,frog
293930,dog
267924,bird
43138,cat
149847,deer
190288,frog
140358,frog
76575,dog
208028,frog
90812,deer
151736,deer
232774,deer
47368,airplane
16384,deer
293399,airplane
29430,frog
240265,frog
94341,deer
277458,dog
59237,ship
11234,dog
71305,deer
160971,bird
275438,frog
225453,deer
111207,deer
258977,frog
285960,bird
47597,frog
48603,frog
195700,truck
89611,bird
27283,frog
253091,horse
287997,frog
248523,cat
100171,bird
106170,frog
287675,frog
164003,cat
169235,ship
125196,deer
177589,automobile
109116,cat
279013,deer
203008,bird
144361,ship
181930,truck
79803,cat
161927,ship
172390,airplane
123263,deer
72440,deer
112422,cat
218552,deer
276474,frog
172915,cat
228267,automobile
5114,truck
198261,bird
175240,airplane
49430,horse
171666,automobile
119287,ship
171947,cat
199285,dog
331,bird
72223,cat
271146,ship
293608,automobile
178607,deer
122772,cat
234440,bird
157351,bird
289437,automobile
70494,deer
107727,automobile
171441,frog
228231,cat
291027,ship
152647,deer
127508,automobile
46936,truck
218395,deer
22653,frog
226202,cat
201475,cat
73612,frog
246939,bird
167615,cat
248130,deer
48337,frog
168201,truck
35680,truck
279577,frog
116324,automobile
255336,frog
291447,bird
116547,dog
272465,deer
256542,frog
98829,dog
246812,frog
25441,cat
70638,frog
84439,ship
56940,horse
162621,deer
112264,automobile
210846,ship
260394,deer
244086,ship
187055,dog
140761,ship
256273,bird
252263,frog
24281,bird
242602,dog
299127,deer
208062,deer
223398,truck
196879,ship
219001,ship
201689,truck
237352,truck
186407,airplane
52512,automobile
128356,deer
127268,cat
242131,horse
139205,airplane
16350,deer
66902,cat
39869,bird
6074,bird
117662,cat
157598,deer
24240,cat
150434,airplane
171889,horse
197271,truck
204204,frog
251327,frog
107641,airplane
242681,deer
189284,dog
87709,bird
230981,dog
35412,ship
81592,deer
195782,frog
298334,deer
134561,dog
93984,horse
285405,bird
111974,truck
68931,deer
35933,airplane
120278,automobile
177468,truck
26045,deer
75363,truck
292076,cat
275626,dog
25873,cat
108341,automobile
294649,cat
132093,horse
88438,cat
36366,deer
148724,deer
216905,bird
226358,deer
151132,frog
249067,cat
39566,bird
147368,cat
129388,deer
129212,bird
142757,automobile
254791,frog
166508,deer
279964,dog
581,frog
260595,frog
77244,cat
233367,ship
81482,bird
201608,deer
78793,horse
137126,horse
70177,frog
229823,deer
254424,automobile
14327,cat
156995,ship
255888,deer
231715,cat
284116,truck
158297,truck
73278,frog
299461,ship
239989,dog
268360,deer
100439,deer
45038,ship
271084,cat
121083,airplane
69737,cat
238389,deer
77810,cat
125111,bird
54311,cat
111181,airplane
129410,horse
235319,ship
244492,airplane
232727,truck
39867,airplane
179949,automobile
275691,deer
220990,deer
283270,cat
43011,bird
257926,frog
225935,dog
69708,bird
75461,automobile
172423,frog
11420,cat
45791,horse
244950,airplane
161743,cat
102382,frog
191151,deer
97867,dog
293664,deer
294754,dog
21713,airplane
83807,truck
176556,cat
279900,automobile
187004,deer
221539,airplane
137267,deer
266829,frog
187186,dog
137068,deer
181757,frog
155404,frog
121506,frog
137201,dog
96599,airplane
46422,ship
277512,ship
199805,dog
88690,deer
159522,horse
276302,deer
75964,ship
220145,cat
222244,cat
86079,bird
125350,deer
239617,dog
99090,ship
189546,deer
196134,truck
216908,truck
185610,ship
60949,horse
268751,cat
181737,frog
75248,truck
255316,dog
279621,deer
226212,horse
158151,deer
288030,cat
40593,ship
10745,cat
146162,frog
39854,horse
296866,cat
145197,deer
298697,frog
30148,airplane
134461,airplane
119806,bird
187867,deer
177788,dog
201481,ship
161510,automobile
183375,cat
292828,automobile
253315,truck
132763,cat
31103,deer
53789,dog
74551,deer
44665,horse
118810,frog
149197,automobile
117902,airplane
133056,bird
259869,automobile
226389,horse
222056,bird
5686,dog
58265,frog
198228,deer
92164,frog
278264,cat
178852,cat
296347,deer
239279,cat
174123,frog
153908,frog
69302,frog
131905,dog
76657,cat
175360,frog
100955,dog
146917,bird
288431,bird
207618,ship
168099,cat
22428,frog
37958,cat
120904,ship
212893,bird
61354,cat
103316,bird
148472,cat
290149,dog
218979,bird
197752,bird
22916,horse
237365,frog
218309,frog
290231,ship
2031,deer
166680,frog
90266,airplane
26997,deer
216945,airplane
124362,deer
196711,dog
194512,frog
146668,dog
114717,truck
263923,ship
104059,dog
120068,bird
273074,frog
279209,frog
179230,frog
204785,deer
230318,ship
34907,deer
223664,cat
266704,deer
34734,truck
189641,automobile
128036,frog
215719,bird
159327,truck
50126,dog
233764,bird
165568,bird
230607,bird
274193,horse
44841,airplane
107108,frog
215232,frog
54501,frog
96430,deer
96106,automobile
195466,bird
277198,bird
253878,deer
44432,bird
231669,frog
154017,deer
208534,dog
142301,ship
165705,cat
267598,airplane
95499,dog
78874,ship
134767,frog
27272,dog
136193,ship
43425,bird
104038,frog
246024,ship
140064,bird
227048,horse
294401,ship
85805,deer
101252,deer
17968,cat
236021,cat
220389,ship
272528,truck
264014,frog
219392,automobile
85259,deer
214181,airplane
129627,dog
295533,deer
195767,frog
73363,frog
229149,automobile
222272,cat
203980,deer
38596,deer
58927,cat
100428,ship
71680,dog
30221,frog
290260,airplane
244766,cat
49401,deer
205811,bird
45510,deer
134597,airplane
1959,frog
255521,frog
35927,deer
285719,bird
26523,bird
219808,bird
32939,deer
32095,bird
78860,airplane
95071,horse
181039,ship
257127,truck
217905,frog
214906,ship
130627,deer
78502,deer
111384,deer
77600,automobile
107162,truck
9293,frog
72265,ship
84480,cat
131778,cat
281422,frog
44556,airplane
248931,ship
85681,dog
109747,cat
44962,bird
124132,deer
255639,airplane
95880,cat
23474,deer
115447,frog
2069,cat
146195,ship
224011,ship
247106,truck
121309,frog
208094,deer
64358,bird
104508,cat
271609,cat
239305,truck
62699,ship
36353,automobile
18436,frog
191552,bird
34376,deer
45277,bird
228025,frog
100248,truck
199176,dog
92508,frog
198119,frog
170699,ship
93224,cat
225529,dog
48780,ship
266094,dog
128891,deer
134849,bird
288144,cat
291870,airplane
243112,frog
26207,ship
260861,truck
224837,automobile
209839,bird
18937,deer
43330,deer
112839,ship
211293,airplane
113599,deer
261242,airplane
163651,cat
62340,deer
211009,cat
169170,frog
256388,airplane
215543,frog
272669,dog
111431,airplane
234196,dog
12630,dog
230040,cat
196052,cat
112292,frog
290428,frog
38721,frog
261679,airplane
6586,airplane
197278,frog
42298,dog
5917,bird
136705,dog
101964,deer
32859,deer
234208,bird
197729,airplane
268236,deer
36747,ship
4586,frog
238147,deer
3754,frog
36398,frog
92990,frog
186891,bird
124215,cat
34047,dog
9389,bird
109495,frog
5614,frog
169263,dog
73933,deer
278470,frog
267401,horse
272269,frog
160346,cat
114448,deer
96716,bird
137281,ship
154898,ship
28975,cat
79365,horse
249729,airplane
155628,frog
16626,dog
72379,deer
130996,ship
53441,dog
83228,ship
131004,frog
21201,frog
215636,frog
89323,dog
156298,horse
164237,dog
114288,ship
100767,truck
148765,ship
235140,frog
194085,frog
172410,frog
236141,automobile
65744,cat
177540,frog
170363,horse
118776,deer
104231,truck
38861,ship
247342,bird
60304,frog
145291,horse
188877,truck
211462,cat
73582,bird
117160,airplane
205446,truck
259617,dog
185623,ship
46318,deer
60758,bird
173087,bird
245128,airplane
211655,deer
169180,truck
68298,cat
30503,horse
11451,dog
273199,cat
3258,dog
251599,airplane
288793,ship
39629,bird
256724,truck
94873,truck
201196,dog
134313,cat
152965,truck
284649,airplane
5591,deer
140666,cat
39082,deer
31553,cat
288788,frog
37185,automobile
38372,truck
2578,cat
128483,dog
55696,cat
288808,horse
53908,frog
86062,truck
228001,ship
103599,frog
237192,cat
163688,dog
233297,automobile
222477,dog
106854,automobile
113631,airplane
151031,bird
241772,truck
90621,frog
115682,deer
125478,frog
61792,deer
153390,frog
134703,ship
269035,bird
3983,automobile
126082,ship
106425,deer
223073,cat
218829,frog
54007,airplane
122825,cat
216337,frog
51164,airplane
203944,frog
159419,horse
263795,cat
155092,ship
277267,horse
181669,cat
186541,ship
185390,frog
221040,dog
175924,horse
282719,truck
228807,truck
169250,dog
19646,bird
18639,truck
209659,automobile
65431,automobile
191481,bird
87787,ship
18789,dog
140178,ship
170896,frog
264516,airplane
280972,deer
221858,deer
21200,frog
201050,bird
189858,airplane
100400,bird
282406,cat
82690,bird
183459,cat
245575,ship
283012,deer
151854,airplane
57445,cat
95594,ship
210604,frog
1200,deer
194606,frog
126052,airplane
203555,cat
29109,deer
15120,frog
31467,frog
27323,dog
38338,automobile
182988,bird
250864,frog
52201,ship
118752,ship
67604,dog
76335,bird
267253,frog
211624,frog
148344,deer
21863,automobile
21368,frog
87747,bird
264908,deer
256067,frog
177240,ship
71365,automobile
44190,frog
16720,truck
269509,ship
13934,airplane
262672,frog
26673,dog
53849,frog
227568,ship
96938,ship
79689,frog
180049,truck
101140,ship
215700,bird
9359,bird
268299,frog
68963,bird
209846,bird
228011,truck
111498,cat
210044,deer
116968,deer
187289,deer
89,frog
129599,airplane
220409,cat
150795,dog
267261,deer
187340,horse
199951,dog
5101,truck
53806,truck
134126,ship
68398,airplane
39351,bird
4687,bird
89437,frog
2792,bird
88711,truck
31655,airplane
92374,ship
268362,truck
162782,bird
97350,bird
130889,automobile
133995,ship
14469,frog
194067,cat
47739,frog
258651,horse
36999,automobile
226859,airplane
251249,cat
276294,dog
24149,ship
204487,deer
109803,dog
262942,deer
91069,frog
159901,ship
235255,cat
252484,frog
163815,deer
62680,automobile
87388,frog
130606,frog
31167,truck
95750,deer
178614,deer
295572,frog
111799,dog
27357,frog
120897,frog
148692,cat
191978,deer
118156,ship
482,ship
35177,dog
38036,bird
133018,ship
246709,frog
28142,bird
182750,cat
148565,deer
266442,cat
40964,frog
62519,deer
40162,frog
34438,ship
12239,cat
145048,bird
249693,frog
296271,frog
257537,cat
33319,airplane
149401,dog
70584,bird
221426,dog
275460,ship
60664,ship
206239,bird
199122,horse
124522,airplane
287311,cat
133863,cat
188718,ship
261354,ship
274550,automobile
120184,dog
222805,frog
296368,deer
192729,cat
20437,bird
47880,ship
206505,automobile
121157,truck
296511,frog
171151,cat
188445,frog
3250,airplane
299779,horse
50087,deer
135794,frog
102338,airplane
89672,frog
281811,deer
81755,dog
262637,cat
105341,horse
78605,horse
143224,deer
55766,airplane
104739,frog
135635,deer
164358,ship
234326,frog
279833,truck
242149,frog
270397,cat
187371,airplane
244505,cat
143287,truck
258024,deer
54456,bird
131104,frog
118011,ship
127704,deer
166082,automobile
254981,automobile
214308,cat
169524,ship
217859,deer
115514,cat
80482,cat
206073,automobile
95170,ship
105401,airplane
124758,deer
153764,deer
5939,ship
99979,deer
59241,frog
149574,ship
283436,frog
29232,bird
19687,ship
261179,cat
143553,dog
124343,automobile
281565,airplane
181220,frog
23190,frog
65958,ship
164368,truck
116410,frog
247000,frog
275835,frog
275646,horse
13399,cat
297977,automobile
150820,deer
113146,truck
50957,cat
257295,bird
105491,cat
10672,bird
21458,frog
196919,frog
87061,cat
232896,cat
94275,frog
176908,deer
138178,deer
189157,cat
273988,deer
9941,automobile
15045,automobile
293983,dog
214662,deer
